feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
6832935,1000011281,52819,4,Highly recommended!,Customer Service,Positive,2023-08-12
9438761,1000011928,35782,3,"Average experience, could improve.",Customer Service,Neutral,2023-10-02
7851198,1000011976,51578,3,Product was damaged during delivery.,App Experience,Negative,2023-04-03
9768226,1000005799,24162,3,Not worth the price I paid.,App Experience,Negative,2024-01-21
4580019,1000001273,78066,5,Customer service was very helpful.,Delivery,Positive,2023-04-06
7798785,1000012014,64267,4,"Average experience, could improve.",Delivery,Neutral,2023-05-14
3236002,1000019399,57646,1,Customer service was not helpful.,App Experience,Negative,2023-12-29
9636021,1000012681,10463,4,"It was okay, nothing special.",Customer Service,Neutral,2023-09-17
4313698,1000007494,36415,4,Very happy with the service!,App Experience,Positive,2023-06-16
8162531,1000001321,39523,3,The product met my expectations.,App Experience,Neutral,2024-03-08
8447553,1000012241,75686,4,Items were in perfect condition.,App Experience,Positive,2024-03-13
9992406,1000012743,79638,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-12-13
2945788,1000004915,48542,1,Taste was not as expected.,Customer Service,Negative,2024-04-07
2084296,1000002454,80891,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-09-30
7103274,1000009659,61000,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-11-07
6059980,1000004881,13565,3,Delivery was late and I was unhappy.,Delivery,Negative,2023-06-07
4915026,1000004421,59616,1,Very disappointed with the quality.,Product Quality,Negative,2024-03-12
6745359,1000006881,38030,4,Great prices and fast delivery!,Delivery,Positive,2023-12-02
9780783,1000002552,96160,4,Great prices and fast delivery!,Customer Service,Positive,2024-10-06
3900222,1000001645,17656,3,"It was okay, nothing special.",Product Quality,Neutral,2024-04-15
3713853,1000014494,13808,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-08-09
2214877,1000018347,50124,3,Customer service was not helpful.,App Experience,Negative,2023-08-14
718191,1000012038,15942,1,Items were missing from my order.,Customer Service,Negative,2023-03-17
8580872,1000005478,90062,5,Very happy with the service!,Delivery,Positive,2023-04-16
7891894,1000016448,36745,2,Product was damaged during delivery.,Product Quality,Negative,2023-11-30
6647320,1000001064,28201,4,"Excellent quality, will buy again!",Product Quality,Positive,2023-04-11
1170860,1000018974,99030,2,Taste was not as expected.,App Experience,Negative,2024-06-17
2137807,1000015045,28750,2,Taste was not as expected.,Customer Service,Negative,2024-08-14
6265719,1000012103,25088,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-06-11
9500005,1000016679,35856,4,The product met my expectations.,App Experience,Neutral,2024-09-21
4497601,1000017235,64779,2,The packaging was poor.,Product Quality,Negative,2024-10-28
1426176,1000000336,69836,4,"Overall good experience, thank you!",App Experience,Positive,2023-03-16
3300958,1000002960,57660,3,The product met my expectations.,Product Quality,Neutral,2023-09-17
1137648,1000004197,21685,1,Items were missing from my order.,App Experience,Negative,2024-02-11
9561520,1000013412,66727,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-05-05
9342158,1000004807,64298,5,Customer service was very helpful.,Delivery,Positive,2023-06-04
3941682,1000008675,80241,4,"Average experience, could improve.",Product Quality,Neutral,2024-10-01
4593552,1000001400,40465,5,Highly recommended!,Product Quality,Positive,2023-05-15
5457202,1000004356,74370,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-09-16
6037486,1000017212,38942,4,Great prices and fast delivery!,App Experience,Positive,2023-12-17
3707503,1000004464,71252,3,"Average experience, could improve.",Product Quality,Neutral,2024-10-13
1147617,1000006482,24088,5,Customer service was very helpful.,Product Quality,Positive,2024-09-30
9869403,1000009182,80909,3,"Average experience, could improve.",Delivery,Neutral,2023-12-15
7700925,1000004139,29076,4,"Overall good experience, thank you!",Customer Service,Positive,2023-11-27
8726393,1000012833,21552,4,Highly recommended!,Delivery,Positive,2023-04-23
2760214,1000018756,40570,3,Product was damaged during delivery.,Product Quality,Negative,2023-11-30
4182232,1000000681,28837,3,"Average experience, could improve.",Delivery,Neutral,2023-12-05
6445069,1000004778,40817,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-08-10
8440388,1000010913,65837,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-10-21
5766318,1000006806,25189,3,"It was okay, nothing special.",App Experience,Neutral,2023-07-09
7302984,1000002297,45006,5,Good selection of products.,App Experience,Positive,2024-03-28
4865908,1000004624,14251,4,"It was okay, nothing special.",Customer Service,Neutral,2024-10-03
308786,1000001025,42728,3,The product met my expectations.,App Experience,Neutral,2024-04-02
5093913,1000013112,56449,1,Customer service was not helpful.,Delivery,Negative,2024-10-15
1158149,1000008884,24067,3,The product met my expectations.,Customer Service,Neutral,2023-10-19
598479,1000012903,91991,5,Very happy with the service!,Product Quality,Positive,2024-01-23
5855190,1000009297,15175,2,The order was incorrect.,App Experience,Negative,2023-03-29
9864308,1000017035,16817,4,Customer service was very helpful.,Customer Service,Positive,2024-11-03
6324886,1000007365,23407,5,Very fresh and well-packaged.,Delivery,Positive,2023-11-23
1237429,1000004268,33946,3,Delivery was late and I was unhappy.,Product Quality,Negative,2024-06-16
2706442,1000001102,35248,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-03-31
8054142,1000015167,47428,5,"Excellent quality, will buy again!",Customer Service,Positive,2023-06-03
5492345,1000001196,99463,1,Not worth the price I paid.,App Experience,Negative,2023-04-28
9869482,1000009523,37392,2,Very disappointed with the quality.,Customer Service,Negative,2023-05-28
9514321,1000001433,50341,4,The product met my expectations.,App Experience,Neutral,2023-09-27
1465773,1000006925,31696,5,Very happy with the service!,Customer Service,Positive,2024-10-06
4508836,1000004947,65876,4,"Excellent quality, will buy again!",Product Quality,Positive,2023-03-28
7644958,1000019681,56809,4,"Excellent quality, will buy again!",Customer Service,Positive,2023-05-11
1545260,1000004484,86607,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-02-25
4604799,1000004305,48044,3,Customer service was not helpful.,Delivery,Negative,2024-04-07
5969540,1000007749,52110,4,"Average experience, could improve.",App Experience,Neutral,2023-11-01
8269050,1000011185,41008,3,"Average experience, could improve.",Delivery,Neutral,2024-08-10
4187929,1000018980,67461,3,The product met my expectations.,App Experience,Neutral,2023-08-30
7486363,1000010954,59813,4,Customer service was very helpful.,Delivery,Positive,2024-03-23
5370895,1000019789,25878,4,Items were in perfect condition.,App Experience,Positive,2023-04-13
8628202,1000005209,53834,4,Very happy with the service!,App Experience,Positive,2023-11-17
208523,1000016276,63317,5,Very fresh and well-packaged.,App Experience,Positive,2023-12-01
758812,1000016685,27659,4,Highly recommended!,App Experience,Positive,2023-11-04
619434,1000016052,14865,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-05-03
5396870,1000010796,61623,4,Great prices and fast delivery!,Customer Service,Positive,2023-09-14
2442580,1000003396,41587,1,I had a bad experience.,App Experience,Negative,2024-01-15
5639495,1000005862,96721,2,Items were missing from my order.,Delivery,Negative,2023-10-23
4081341,1000002970,63440,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-07-24
4900007,1000001462,56777,3,"Average experience, could improve.",Delivery,Neutral,2024-05-16
8024214,1000003252,96717,4,The product met my expectations.,Delivery,Neutral,2024-01-23
3972829,1000005706,70172,1,The order was incorrect.,Delivery,Negative,2023-12-26
7795054,1000005831,70875,2,Not worth the price I paid.,Customer Service,Negative,2024-10-19
2308622,1000009790,48803,3,Taste was not as expected.,Customer Service,Negative,2024-06-24
1603047,1000000533,73407,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-11-30
4819549,1000000307,94769,1,Product was damaged during delivery.,Product Quality,Negative,2024-04-28
7746441,1000003586,39379,4,The product met my expectations.,App Experience,Neutral,2023-09-03
9251398,1000012193,68895,4,"It was okay, nothing special.",Delivery,Neutral,2023-06-25
6687072,1000005513,93681,5,"Excellent quality, will buy again!",Delivery,Positive,2024-05-06
2163358,1000008983,69915,4,The product met my expectations.,Product Quality,Neutral,2023-10-31
8836456,1000000992,36607,2,The packaging was poor.,Product Quality,Negative,2024-06-20
5169467,1000010674,81187,3,I had a bad experience.,Product Quality,Negative,2023-11-10
3667498,1000012051,98782,2,Taste was not as expected.,App Experience,Negative,2023-05-27
4009881,1000009607,77397,5,Great prices and fast delivery!,Product Quality,Positive,2024-05-23
98663,1000016930,73922,1,I had a bad experience.,Product Quality,Negative,2023-12-31
1062711,1000011063,87112,5,Very happy with the service!,Customer Service,Positive,2023-04-29
5364138,1000013693,64278,2,Product was damaged during delivery.,Product Quality,Negative,2023-04-09
8695298,1000012384,62706,4,Highly recommended!,App Experience,Positive,2024-08-02
9327414,1000015296,73272,5,Highly recommended!,Product Quality,Positive,2024-08-21
9684063,1000019563,35739,4,"Overall good experience, thank you!",Customer Service,Positive,2024-02-19
7675201,1000015944,11405,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-11-07
4730546,1000018277,58604,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-10-08
4022827,1000014137,88872,3,"Average experience, could improve.",Delivery,Neutral,2023-08-07
7180248,1000014594,25224,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-01-27
2486239,1000002374,97916,4,The product met my expectations.,Delivery,Neutral,2023-08-01
6165350,1000016226,79985,4,The product met my expectations.,Product Quality,Neutral,2023-11-11
1410361,1000018554,45364,4,"Average experience, could improve.",Delivery,Neutral,2024-10-27
5905399,1000011923,75484,1,Items were missing from my order.,Delivery,Negative,2024-08-05
5868626,1000006491,30914,3,Taste was not as expected.,Product Quality,Negative,2024-09-15
9439816,1000006762,32700,1,The order was incorrect.,App Experience,Negative,2023-11-15
3708995,1000004775,60959,5,"Overall good experience, thank you!",App Experience,Positive,2023-03-20
1670300,1000018724,54585,4,Customer service was very helpful.,Product Quality,Positive,2023-04-08
7032178,1000011547,25390,3,Not worth the price I paid.,Customer Service,Negative,2023-04-09
7648056,1000015200,90349,3,The product met my expectations.,App Experience,Neutral,2024-09-18
7815295,1000000369,37215,5,Highly recommended!,App Experience,Positive,2024-06-20
862586,1000002549,21916,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-09-06
5980183,1000002746,84048,2,Product was damaged during delivery.,Delivery,Negative,2023-09-20
7082273,1000008864,17466,3,I had a bad experience.,App Experience,Negative,2024-02-11
9799066,1000009770,87174,3,"It was okay, nothing special.",Product Quality,Neutral,2024-04-05
2038929,1000017159,79873,1,Product was damaged during delivery.,App Experience,Negative,2023-04-15
2730011,1000014757,33388,4,"Average experience, could improve.",Delivery,Neutral,2023-07-03
6005897,1000009945,61289,1,Product was damaged during delivery.,Delivery,Negative,2024-06-21
3703483,1000006100,20086,3,Very disappointed with the quality.,Customer Service,Negative,2023-08-03
1832641,1000005606,43083,4,"It was okay, nothing special.",App Experience,Neutral,2023-03-30
2337523,1000007158,50671,4,The product met my expectations.,App Experience,Neutral,2023-04-14
3189619,1000003208,59190,3,Not worth the price I paid.,Product Quality,Negative,2023-05-16
4330280,1000007883,24300,4,Very fresh and well-packaged.,Delivery,Positive,2023-09-12
1577339,1000012676,99711,1,Delivery was late and I was unhappy.,Customer Service,Negative,2024-01-19
898054,1000002995,17853,5,Very happy with the service!,Delivery,Positive,2023-10-16
4292010,1000012483,35303,4,"Average experience, could improve.",Product Quality,Neutral,2024-07-19
8449694,1000018802,12595,4,Great prices and fast delivery!,Product Quality,Positive,2023-11-13
9915723,1000010759,77793,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-07-24
2114281,1000011881,10861,5,"Overall good experience, thank you!",Product Quality,Positive,2024-09-14
8423662,1000003171,32572,4,The product met my expectations.,Customer Service,Neutral,2023-10-02
4302093,1000008120,80904,3,Not worth the price I paid.,Delivery,Negative,2024-07-10
